ts,window_ts,offset,cutoff,snap,snap_pct,n5s,med5s,min5s,max5s,snap_vs_med,direction,dir_if_med,direction_flipped,kalshi_mid
2026-05-04T15:59:00.000682+00:00,2026-05-04T15:45:00+00:00,T+14:00,79871.33,80016.01,0.1811,42,80002.34,79999.5,80016.01,13.67,yes,yes,0,0.9965
2026-05-04T15:59:30.002843+00:00,2026-05-04T15:45:00+00:00,T+14:30,79871.33,80116.0,0.3063,180,80122.0,80088.0,80150.0,-6.0,yes,yes,0,0.9985
2026-05-04T16:04:00.791328+00:00,2026-05-04T16:00:00+00:00,T+4:00,80053.2,80015.0,-0.0477,24,80019.31,80015.0,80026.16,-4.31,no,no,0,0.425
2026-05-04T16:04:30.001285+00:00,2026-05-04T16:00:00+00:00,T+4:30,80053.2,80034.48,-0.0234,42,80029.46,80022.0,80034.48,5.02,no,no,0,0.455
2026-05-04T16:05:00.005556+00:00,2026-05-04T16:00:00+00:00,T+5:00,80053.2,80034.26,-0.0237,63,80037.33,80027.5,80052.72,-3.07,no,no,0,0.455
2026-05-04T16:05:30.000844+00:00,2026-05-04T16:00:00+00:00,T+5:30,80053.2,79977.16,-0.095,33,79977.16,79977.15,79982.0,0.0,no,no,0,0.33
2026-05-04T16:06:00.001055+00:00,2026-05-04T16:00:00+00:00,T+6:00,80053.2,79961.97,-0.114,23,79960.0,79949.71,79961.98,1.97,no,no,0,0.295
2026-05-04T16:06:30.001020+00:00,2026-05-04T16:00:00+00:00,T+6:30,80053.2,79952.23,-0.1261,32,79948.02,79944.03,79952.23,4.21,no,no,0,0.275
2026-05-04T16:07:00.000744+00:00,2026-05-04T16:00:00+00:00,T+7:00,80053.2,79962.2,-0.1137,26,79962.19,79961.0,79967.12,0.01,no,no,0,0.29
2026-05-04T16:07:30.011185+00:00,2026-05-04T16:00:00+00:00,T+7:30,80053.2,79953.17,-0.125,89,79963.59,79949.03,79978.78,-10.42,no,no,0,0.265
2026-05-04T16:08:00.001133+00:00,2026-05-04T16:00:00+00:00,T+8:00,80053.2,79782.5,-0.3382,158,79763.44,79732.06,79829.9,19.06,no,no,0,0.0575
2026-05-04T16:08:30.000961+00:00,2026-05-04T16:00:00+00:00,T+8:30,80053.2,79852.49,-0.2507,62,79823.6,79801.03,79852.49,28.89,no,no,0,0.115
2026-05-04T16:09:00.000713+00:00,2026-05-04T16:00:00+00:00,T+9:00,80053.2,79800.0,-0.3163,57,79787.98,79779.31,79801.31,12.02,no,no,0,0.079
2026-05-04T16:09:30.000590+00:00,2026-05-04T16:00:00+00:00,T+9:30,80053.2,79766.01,-0.3587,45,79756.46,79748.71,79773.42,9.55,no,no,0,0.0475
2026-05-04T16:10:00.002014+00:00,2026-05-04T16:00:00+00:00,T+10:00,80053.2,79791.71,-0.3266,77,79783.21,79775.5,79802.82,8.5,no,no,0,0.0505
2026-05-04T16:10:30.000736+00:00,2026-05-04T16:00:00+00:00,T+10:30,80053.2,79751.28,-0.3771,32,79748.76,79731.0,79751.28,2.52,no,no,0,0.021
2026-05-04T16:11:00.005454+00:00,2026-05-04T16:00:00+00:00,T+11:00,80053.2,79735.84,-0.3964,55,79740.5,79726.5,79750.0,-4.66,no,no,0,0.016
2026-05-04T16:11:30.000513+00:00,2026-05-04T16:00:00+00:00,T+11:30,80053.2,79762.17,-0.3635,36,79754.5,79734.51,79764.96,7.67,no,no,0,0.015
2026-05-04T16:12:00.000290+00:00,2026-05-04T16:00:00+00:00,T+12:00,80053.2,79814.3,-0.2984,42,79819.99,79803.5,79824.0,-5.69,no,no,0,0.023
2026-05-04T16:12:30.000591+00:00,2026-05-04T16:00:00+00:00,T+12:30,80053.2,79783.7,-0.3367,56,79786.01,79780.0,79793.01,-2.31,no,no,0,0.0135
2026-05-04T16:13:00.001141+00:00,2026-05-04T16:00:00+00:00,T+13:00,80053.2,79797.7,-0.3192,18,79797.71,79797.7,79797.71,-0.01,no,no,0,0.0035
2026-05-04T16:13:30.001110+00:00,2026-05-04T16:00:00+00:00,T+13:30,80053.2,79733.02,-0.4,75,79754.5,79730.0,79760.32,-21.48,no,no,0,0.0015
2026-05-04T16:14:00.001487+00:00,2026-05-04T16:00:00+00:00,T+14:00,80053.2,79733.49,-0.3994,31,79719.45,79714.84,79733.49,14.04,no,no,0,0.0005
2026-05-04T16:14:30.000857+00:00,2026-05-04T16:00:00+00:00,T+14:30,80053.2,79735.04,-0.3974,23,79735.04,79735.03,79735.04,0.0,no,no,0,0.0005
2026-05-04T16:19:01.655245+00:00,2026-05-04T16:15:00+00:00,T+4:00,79720.54,80000.71,0.3514,64,79996.89,79985.98,80015.11,3.82,yes,yes,0,0.865
2026-05-04T16:19:30.000655+00:00,2026-05-04T16:15:00+00:00,T+4:30,79720.54,80054.62,0.4191,57,80046.9,80032.01,80055.5,7.72,yes,yes,0,0.915
2026-05-04T16:20:00.003059+00:00,2026-05-04T16:15:00+00:00,T+5:00,79720.54,80124.04,0.5061,121,80121.1,80108.01,80147.35,2.94,yes,yes,0,0.952
2026-05-04T16:20:30.000496+00:00,2026-05-04T16:15:00+00:00,T+5:30,79720.54,80242.02,0.6541,55,80249.54,80239.51,80255.0,-7.52,yes,yes,0,0.9725
2026-05-04T16:21:00.005560+00:00,2026-05-04T16:15:00+00:00,T+6:00,79720.54,80253.5,0.6685,61,80258.5,80249.01,80279.49,-5.0,yes,yes,0,0.975
2026-05-04T16:21:30.000851+00:00,2026-05-04T16:15:00+00:00,T+6:30,79720.54,80296.06,0.7219,94,80311.0,80271.99,80322.78,-14.94,yes,yes,0,0.987
2026-05-04T16:22:00.000286+00:00,2026-05-04T16:15:00+00:00,T+7:00,79720.54,80306.0,0.7344,37,80314.51,80306.0,80325.91,-8.51,yes,yes,0,0.9875
2026-05-04T16:22:30.000709+00:00,2026-05-04T16:15:00+00:00,T+7:30,79720.54,80281.5,0.7037,27,80288.0,80280.01,80300.5,-6.5,yes,yes,0,0.982
2026-05-04T16:23:00.000640+00:00,2026-05-04T16:15:00+00:00,T+8:00,79720.54,80356.48,0.7977,41,80349.48,80341.52,80356.48,7.0,yes,yes,0,0.986
2026-05-04T16:23:30.000493+00:00,2026-05-04T16:15:00+00:00,T+8:30,79720.54,80360.0,0.8021,28,80367.33,80360.0,80372.81,-7.33,yes,yes,0,0.9865
2026-05-04T16:24:00.000631+00:00,2026-05-04T16:15:00+00:00,T+9:00,79720.54,80307.62,0.7364,38,80300.3,80290.01,80307.62,7.32,yes,yes,0,0.9905
2026-05-04T16:24:30.000617+00:00,2026-05-04T16:15:00+00:00,T+9:30,79720.54,80263.31,0.6808,74,80279.48,80260.0,80316.19,-16.17,yes,yes,0,0.983
2026-05-04T16:25:00.000830+00:00,2026-05-04T16:15:00+00:00,T+10:00,79720.54,80263.3,0.6808,47,80254.94,80249.03,80263.3,8.36,yes,yes,0,0.9875
2026-05-04T16:25:30.000592+00:00,2026-05-04T16:15:00+00:00,T+10:30,79720.54,80330.16,0.7647,93,80324.03,80312.0,80336.9,6.13,yes,yes,0,0.9975
2026-05-04T16:26:00.000889+00:00,2026-05-04T16:15:00+00:00,T+11:00,79720.54,80239.08,0.6504,52,80249.01,80238.99,80272.5,-9.93,yes,yes,0,0.9985
2026-05-04T16:26:30.000872+00:00,2026-05-04T16:15:00+00:00,T+11:30,79720.54,80276.0,0.6968,44,80284.0,80276.0,80295.35,-8.0,yes,yes,0,0.996
2026-05-04T16:27:00.000738+00:00,2026-05-04T16:15:00+00:00,T+12:00,79720.54,80264.38,0.6822,20,80260.0,80252.45,80264.38,4.38,yes,yes,0,0.997
2026-05-04T16:27:30.000718+00:00,2026-05-04T16:15:00+00:00,T+12:30,79720.54,80212.01,0.6165,30,80217.23,80210.27,80223.5,-5.22,yes,yes,0,0.9975
2026-05-04T16:28:00.000596+00:00,2026-05-04T16:15:00+00:00,T+13:00,79720.54,80211.11,0.6154,17,80211.12,80211.11,80211.12,-0.01,yes,yes,0,0.9985
2026-05-04T16:28:30.255745+00:00,2026-05-04T16:15:00+00:00,T+13:30,79720.54,80204.94,0.6076,11,80206.0,80204.94,80209.47,-1.06,yes,yes,0,0.9985
2026-05-04T16:29:00.000560+00:00,2026-05-04T16:15:00+00:00,T+14:00,79720.54,80227.17,0.6355,54,80234.82,80227.17,80236.57,-7.65,yes,yes,0,0.9995
2026-05-04T16:29:30.000591+00:00,2026-05-04T16:15:00+00:00,T+14:30,79720.54,80232.8,0.6426,16,80231.65,80229.78,80234.31,1.15,yes,yes,0,0.9995
2026-05-04T16:34:00.503391+00:00,2026-05-04T16:30:00+00:00,T+4:00,80244.35,80231.58,-0.0159,25,80237.49,80231.16,80244.49,-5.91,no,no,0,0.45
2026-05-04T16:34:30.000552+00:00,2026-05-04T16:30:00+00:00,T+4:30,80244.35,80260.03,0.0195,37,80251.81,80239.35,80261.99,8.22,yes,yes,0,0.495
2026-05-04T16:35:00.000426+00:00,2026-05-04T16:30:00+00:00,T+5:00,80244.35,80279.5,0.0438,26,80265.61,80258.5,80279.5,13.89,yes,yes,0,0.555
2026-05-04T16:35:30.000649+00:00,2026-05-04T16:30:00+00:00,T+5:30,80244.35,80273.55,0.0364,32,80278.99,80273.55,80283.04,-5.44,yes,yes,0,0.585
2026-05-04T16:36:00.000550+00:00,2026-05-04T16:30:00+00:00,T+6:00,80244.35,80267.99,0.0295,35,80280.26,80267.99,80294.73,-12.27,yes,yes,0,0.545
2026-05-04T16:36:30.000634+00:00,2026-05-04T16:30:00+00:00,T+6:30,80244.35,80350.67,0.1325,93,80344.39,80332.35,80364.35,6.28,yes,yes,0,0.755
2026-05-04T16:37:00.000600+00:00,2026-05-04T16:30:00+00:00,T+7:00,80244.35,80314.5,0.0874,35,80301.51,80300.5,80314.5,12.99,yes,yes,0,0.65
2026-05-04T16:37:30.000425+00:00,2026-05-04T16:30:00+00:00,T+7:30,80244.35,80276.01,0.0395,35,80283.16,80276.0,80290.41,-7.15,yes,yes,0,0.585
2026-05-04T16:38:00.000189+00:00,2026-05-04T16:30:00+00:00,T+8:00,80244.35,80340.01,0.1192,42,80332.69,80328.49,80340.01,7.32,yes,yes,0,0.765
2026-05-04T16:38:30.000722+00:00,2026-05-04T16:30:00+00:00,T+8:30,80244.35,80281.16,0.0459,36,80267.04,80265.5,80281.16,14.12,yes,yes,0,0.605
2026-05-04T16:39:00.000192+00:00,2026-05-04T16:30:00+00:00,T+9:00,80244.35,80279.5,0.0438,29,80274.83,80268.4,80279.5,4.67,yes,yes,0,0.6
2026-05-04T16:39:30.000713+00:00,2026-05-04T16:30:00+00:00,T+9:30,80244.35,80293.49,0.0612,31,80279.99,80267.34,80293.49,13.5,yes,yes,0,0.665
2026-05-04T16:40:00.000359+00:00,2026-05-04T16:30:00+00:00,T+10:00,80244.35,80286.5,0.0525,26,80297.0,80286.5,80300.0,-10.5,yes,yes,0,0.635
2026-05-04T16:40:30.000439+00:00,2026-05-04T16:30:00+00:00,T+10:30,80244.35,80331.02,0.108,48,80327.7,80312.37,80334.8,3.32,yes,yes,0,0.805
2026-05-04T16:41:00.000688+00:00,2026-05-04T16:30:00+00:00,T+11:00,80244.35,80285.99,0.0519,26,80287.45,80285.99,80288.83,-1.46,yes,yes,0,0.685
2026-05-04T16:41:30.000430+00:00,2026-05-04T16:30:00+00:00,T+11:30,80244.35,80272.51,0.0351,51,80283.0,80272.0,80318.0,-10.49,yes,yes,0,0.65
2026-05-04T16:42:00.000346+00:00,2026-05-04T16:30:00+00:00,T+12:00,80244.35,80268.99,0.0307,26,80261.26,80258.92,80268.99,7.73,yes,yes,0,0.665
2026-05-04T16:42:30.000591+00:00,2026-05-04T16:30:00+00:00,T+12:30,80244.35,80286.5,0.0525,46,80276.81,80265.51,80286.5,9.69,yes,yes,0,0.745
2026-05-04T16:43:00.000313+00:00,2026-05-04T16:30:00+00:00,T+13:00,80244.35,80275.99,0.0394,17,80275.98,80275.1,80275.99,0.01,yes,yes,0,0.745
2026-05-04T16:43:30.000646+00:00,2026-05-04T16:30:00+00:00,T+13:30,80244.35,80308.99,0.0806,59,80298.81,80287.0,80314.32,10.18,yes,yes,0,0.937
2026-05-04T16:44:00.000667+00:00,2026-05-04T16:30:00+00:00,T+14:00,80244.35,80301.8,0.0716,26,80301.79,80300.1,80306.0,0.01,yes,yes,0,0.9845
2026-05-04T16:44:30.000522+00:00,2026-05-04T16:30:00+00:00,T+14:30,80244.35,80368.14,0.1543,97,80356.97,80342.49,80369.53,11.17,yes,yes,0,0.9995
2026-05-04T16:49:00.329652+00:00,2026-05-04T16:45:00+00:00,T+4:00,80324.02,80268.99,-0.0685,38,80265.6,80262.35,80268.99,3.39,no,no,0,0.34
2026-05-04T16:49:30.000642+00:00,2026-05-04T16:45:00+00:00,T+4:30,80324.02,80217.69,-0.1324,20,80213.94,80211.17,80217.69,3.75,no,no,0,0.24
2026-05-04T16:50:00.000803+00:00,2026-05-04T16:45:00+00:00,T+5:00,80324.02,80240.55,-0.1039,52,80227.14,80213.0,80240.55,13.41,no,no,0,0.255
2026-05-04T16:50:30.000680+00:00,2026-05-04T16:45:00+00:00,T+5:30,80324.02,80244.79,-0.0986,29,80246.17,80244.01,80248.01,-1.38,no,no,0,0.275
2026-05-04T16:51:00.000760+00:00,2026-05-04T16:45:00+00:00,T+6:00,80324.02,80215.0,-0.1357,26,80213.08,80206.0,80216.51,1.92,no,no,0,0.215
2026-05-04T16:51:30.000300+00:00,2026-05-04T16:45:00+00:00,T+6:30,80324.02,80135.99,-0.2341,33,80123.77,80111.99,80135.99,12.22,no,no,0,0.105
2026-05-04T16:52:00.000810+00:00,2026-05-04T16:45:00+00:00,T+7:00,80324.02,80198.99,-0.1557,34,80188.1,80178.73,80199.0,10.89,no,no,0,0.165
2026-05-04T16:52:30.000570+00:00,2026-05-04T16:45:00+00:00,T+7:30,80324.02,80187.52,-0.1699,16,80190.36,80187.52,80191.86,-2.84,no,no,0,0.14
2026-05-04T16:53:00.000400+00:00,2026-05-04T16:45:00+00:00,T+8:00,80324.02,80167.28,-0.1951,35,80178.39,80167.28,80185.0,-11.11,no,no,0,0.125
2026-05-04T16:53:30.000658+00:00,2026-05-04T16:45:00+00:00,T+8:30,80324.02,80120.31,-0.2536,57,80137.76,80117.01,80149.65,-17.45,no,no,0,0.0665
2026-05-04T16:54:00.000877+00:00,2026-05-04T16:45:00+00:00,T+9:00,80324.02,80103.99,-0.2739,54,80102.0,80091.64,80115.01,1.99,no,no,0,0.0465
2026-05-04T16:54:30.000641+00:00,2026-05-04T16:45:00+00:00,T+9:30,80324.02,80093.83,-0.2866,35,80108.7,80090.17,80118.86,-14.87,no,no,0,0.0415
2026-05-04T16:55:00.000271+00:00,2026-05-04T16:45:00+00:00,T+10:00,80324.02,80104.97,-0.2727,40,80100.0,80092.03,80104.97,4.97,no,no,0,0.034
2026-05-04T16:55:30.000711+00:00,2026-05-04T16:45:00+00:00,T+10:30,80324.02,80088.01,-0.2938,39,80083.51,80080.0,80090.46,4.5,no,no,0,0.018
2026-05-04T16:56:00.000595+00:00,2026-05-04T16:45:00+00:00,T+11:00,80324.02,80073.28,-0.3122,82,80072.93,80070.03,80079.77,0.35,no,no,0,0.0155
2026-05-04T16:56:30.000543+00:00,2026-05-04T16:45:00+00:00,T+11:30,80324.02,80070.34,-0.3158,19,80073.16,80070.34,80075.96,-2.82,no,no,0,0.0075
2026-05-04T16:57:00.000600+00:00,2026-05-04T16:45:00+00:00,T+12:00,80324.02,80048.49,-0.343,32,80034.49,80029.6,80048.49,14.0,no,no,0,0.0025
2026-05-04T16:57:30.000387+00:00,2026-05-04T16:45:00+00:00,T+12:30,80324.02,80024.64,-0.3727,22,80024.99,80022.52,80028.47,-0.35,no,no,0,0.0015
2026-05-04T16:58:00.000732+00:00,2026-05-04T16:45:00+00:00,T+13:00,80324.02,80024.0,-0.3735,31,80028.39,80024.0,80031.96,-4.39,no,no,0,0.0005
2026-05-04T16:58:30.382957+00:00,2026-05-04T16:45:00+00:00,T+13:30,80324.02,79993.52,-0.4115,47,79982.44,79975.0,79993.53,11.08,no,no,0,0.0005
2026-05-04T16:59:00.000610+00:00,2026-05-04T16:45:00+00:00,T+14:00,80324.02,79996.27,-0.408,29,79999.44,79994.6,79999.5,-3.17,no,no,0,0.0005
2026-05-04T16:59:30.002827+00:00,2026-05-04T16:45:00+00:00,T+14:30,80324.02,80052.0,-0.3387,42,80036.08,80032.2,80052.0,15.92,no,no,0,0.0005
2026-05-04T17:04:00.266280+00:00,2026-05-04T17:00:00+00:00,T+4:00,80030.38,80238.13,0.2596,38,80243.28,80231.33,80244.49,-5.15,yes,yes,0,0.865
2026-05-04T17:04:30.000895+00:00,2026-05-04T17:00:00+00:00,T+4:30,80030.38,80202.5,0.2151,25,80213.0,80202.5,80220.63,-10.5,yes,yes,0,0.865
2026-05-04T17:05:00.001185+00:00,2026-05-04T17:00:00+00:00,T+5:00,80030.38,80235.69,0.2565,36,80237.49,80223.67,80244.49,-1.8,yes,yes,0,0.895
2026-05-04T17:05:30.000725+00:00,2026-05-04T17:00:00+00:00,T+5:30,80030.38,80257.04,0.2832,46,80246.04,80231.62,80258.12,11.0,yes,yes,0,0.914
2026-05-04T17:06:00.001530+00:00,2026-05-04T17:00:00+00:00,T+6:00,80030.38,80233.1,0.2533,44,80237.51,80230.41,80244.07,-4.41,yes,yes,0,0.9305
2026-05-04T17:06:30.000616+00:00,2026-05-04T17:00:00+00:00,T+6:30,80030.38,80252.4,0.2774,36,80249.53,80248.68,80254.01,2.87,yes,yes,0,0.9385
2026-05-04T17:07:00.000660+00:00,2026-05-04T17:00:00+00:00,T+7:00,80030.38,80239.6,0.2614,33,80241.59,80236.22,80243.9,-1.99,yes,yes,0,0.936
2026-05-04T17:07:30.000405+00:00,2026-05-04T17:00:00+00:00,T+7:30,80030.38,80259.16,0.2859,50,80256.03,80253.16,80261.98,3.13,yes,yes,0,0.9475
2026-05-04T17:08:00.000768+00:00,2026-05-04T17:00:00+00:00,T+8:00,80030.38,80292.89,0.328,39,80295.18,80291.53,80297.0,-2.29,yes,yes,0,0.9685
2026-05-04T17:08:30.001203+00:00,2026-05-04T17:00:00+00:00,T+8:30,80030.38,80293.5,0.3288,48,80300.49,80292.69,80304.01,-6.99,yes,yes,0,0.9755
2026-05-04T17:09:00.000559+00:00,2026-05-04T17:00:00+00:00,T+9:00,80030.38,80293.51,0.3288,55,80289.25,80280.01,80293.51,4.26,yes,yes,0,0.979
2026-05-04T17:09:30.000773+00:00,2026-05-04T17:00:00+00:00,T+9:30,80030.38,80356.5,0.4075,57,80351.61,80349.5,80356.5,4.89,yes,yes,0,0.9885
2026-05-04T17:10:00.000739+00:00,2026-05-04T17:00:00+00:00,T+10:00,80030.38,80343.48,0.3912,24,80343.5,80343.47,80343.51,-0.02,yes,yes,0,0.9925
2026-05-04T17:10:30.000696+00:00,2026-05-04T17:00:00+00:00,T+10:30,80030.38,80377.09,0.4332,130,80370.24,80357.85,80381.0,6.85,yes,yes,0,0.9955
2026-05-04T17:11:00.006858+00:00,2026-05-04T17:00:00+00:00,T+11:00,80030.38,80424.38,0.4923,102,80428.82,80423.16,80441.71,-4.44,yes,yes,0,0.997
2026-05-04T17:11:30.000597+00:00,2026-05-04T17:00:00+00:00,T+11:30,80030.38,80375.34,0.431,28,80377.83,80375.33,80379.24,-2.49,yes,yes,0,0.9955
2026-05-04T17:12:00.000722+00:00,2026-05-04T17:00:00+00:00,T+12:00,80030.38,80387.96,0.4468,20,80392.88,80387.96,80392.89,-4.92,yes,yes,0,0.997
2026-05-04T17:12:30.001050+00:00,2026-05-04T17:00:00+00:00,T+12:30,80030.38,80339.32,0.386,43,80332.0,80323.15,80339.32,7.32,yes,yes,0,0.9955
2026-05-04T17:13:00.000707+00:00,2026-05-04T17:00:00+00:00,T+13:00,80030.38,80355.0,0.4056,40,80350.01,80342.5,80356.48,4.99,yes,yes,0,0.9985
2026-05-04T17:13:30.000566+00:00,2026-05-04T17:00:00+00:00,T+13:30,80030.38,80389.54,0.4488,46,80389.4,80389.39,80389.54,0.14,yes,yes,0,0.998
2026-05-04T17:14:00.001136+00:00,2026-05-04T17:00:00+00:00,T+14:00,80030.38,80394.01,0.4544,45,80391.51,80391.5,80394.77,2.5,yes,yes,0,0.999
2026-05-04T17:14:30.001152+00:00,2026-05-04T17:00:00+00:00,T+14:30,80030.38,80405.49,0.4687,40,80399.46,80392.05,80405.49,6.03,yes,yes,0,0.9995
2026-05-04T17:19:00.229681+00:00,2026-05-04T17:15:00+00:00,T+4:00,80398.35,80444.89,0.0579,61,80443.91,80437.0,80458.0,0.98,yes,yes,0,0.615
2026-05-04T17:19:30.000540+00:00,2026-05-04T17:15:00+00:00,T+4:30,80398.35,80444.26,0.0571,65,80417.97,80416.41,80444.26,26.29,yes,yes,0,0.625
2026-05-04T17:20:00.000723+00:00,2026-05-04T17:15:00+00:00,T+5:00,80398.35,80442.25,0.0546,115,80443.99,80436.01,80447.81,-1.74,yes,yes,0,0.605
2026-05-04T17:20:30.001227+00:00,2026-05-04T17:15:00+00:00,T+5:30,80398.35,80466.84,0.0852,143,80468.02,80462.8,80472.62,-1.18,yes,yes,0,0.685
2026-05-04T17:21:00.000865+00:00,2026-05-04T17:15:00+00:00,T+6:00,80398.35,80428.53,0.0375,104,80426.97,80418.12,80433.72,1.56,yes,yes,0,0.585
2026-05-04T17:21:30.000833+00:00,2026-05-04T17:15:00+00:00,T+6:30,80398.35,80480.73,0.1025,152,80477.79,80464.59,80500.0,2.94,yes,yes,0,0.735
2026-05-04T17:22:00.000261+00:00,2026-05-04T17:15:00+00:00,T+7:00,80398.35,80498.04,0.124,149,80485.61,80475.5,80512.35,12.43,yes,yes,0,0.775
2026-05-04T17:22:30.001947+00:00,2026-05-04T17:15:00+00:00,T+7:30,80398.35,80475.0,0.0953,99,80486.0,80475.0,80489.49,-11.0,yes,yes,0,0.785
2026-05-04T17:23:00.000888+00:00,2026-05-04T17:15:00+00:00,T+8:00,80398.35,80464.04,0.0817,92,80456.65,80456.65,80464.04,7.39,yes,yes,0,0.725
2026-05-04T17:23:30.000991+00:00,2026-05-04T17:15:00+00:00,T+8:30,80398.35,80472.0,0.0916,87,80472.0,80472.0,80476.15,0.0,yes,yes,0,0.775
2026-05-04T17:24:00.000565+00:00,2026-05-04T17:15:00+00:00,T+9:00,80398.35,80474.57,0.0948,81,80476.28,80474.54,80481.16,-1.71,yes,yes,0,0.795
2026-05-04T17:24:30.000792+00:00,2026-05-04T17:15:00+00:00,T+9:30,80398.35,80515.52,0.1457,109,80508.66,80498.0,80515.53,6.86,yes,yes,0,0.895
2026-05-04T17:25:00.000837+00:00,2026-05-04T17:15:00+00:00,T+10:00,80398.35,80482.57,0.1048,78,80485.53,80480.33,80488.0,-2.96,yes,yes,0,0.875
2026-05-04T17:25:30.001184+00:00,2026-05-04T17:15:00+00:00,T+10:30,80398.35,80517.83,0.1486,83,80517.83,80512.42,80520.0,0.0,yes,yes,0,0.9505
2026-05-04T17:26:00.001099+00:00,2026-05-04T17:15:00+00:00,T+11:00,80398.35,80486.09,0.1091,97,80490.11,80486.09,80502.6,-4.02,yes,yes,0,0.9205
2026-05-04T17:26:30.000360+00:00,2026-05-04T17:15:00+00:00,T+11:30,80398.35,80465.0,0.0829,79,80465.0,80465.0,80471.76,0.0,yes,yes,0,0.895
2026-05-04T17:27:00.000876+00:00,2026-05-04T17:15:00+00:00,T+12:00,80398.35,80427.25,0.0359,58,80427.12,80415.0,80436.72,0.13,yes,yes,0,0.725
2026-05-04T17:27:30.000855+00:00,2026-05-04T17:15:00+00:00,T+12:30,80398.35,80453.49,0.0686,87,80453.49,80448.23,80456.01,0.0,yes,yes,0,0.895
2026-05-04T17:28:00.001359+00:00,2026-05-04T17:15:00+00:00,T+13:00,80398.35,80475.51,0.096,20,80478.55,80475.5,80482.51,-3.04,yes,yes,0,0.9635
2026-05-04T17:28:30.000453+00:00,2026-05-04T17:15:00+00:00,T+13:30,80398.35,80458.0,0.0742,31,80462.5,80458.0,80463.78,-4.5,yes,yes,0,0.9615
2026-05-04T17:29:00.001005+00:00,2026-05-04T17:15:00+00:00,T+14:00,80398.35,80451.75,0.0664,55,80450.99,80440.03,80453.81,0.76,yes,yes,0,0.9895
2026-05-04T17:29:30.001244+00:00,2026-05-04T17:15:00+00:00,T+14:30,80398.35,80466.37,0.0846,75,80455.01,80451.0,80466.37,11.36,yes,yes,0,0.9995
2026-05-04T17:34:10.894771+00:00,2026-05-04T17:30:00+00:00,T+4:00,80461.75,80389.21,-0.0902,30,80382.88,80377.16,80389.22,6.33,no,no,0,0.295
2026-05-04T17:34:30.000832+00:00,2026-05-04T17:30:00+00:00,T+4:30,80461.75,80349.16,-0.1399,72,80349.75,80337.6,80366.98,-0.59,no,no,0,0.165
2026-05-04T17:35:00.000627+00:00,2026-05-04T17:30:00+00:00,T+5:00,80461.75,80334.93,-0.1576,25,80329.74,80329.73,80334.93,5.19,no,no,0,0.135
2026-05-04T17:35:30.000956+00:00,2026-05-04T17:30:00+00:00,T+5:30,80461.75,80328.5,-0.1656,35,80314.6,80299.46,80328.5,13.9,no,no,0,0.125
2026-05-04T17:36:00.001243+00:00,2026-05-04T17:30:00+00:00,T+6:00,80461.75,80326.99,-0.1675,33,80328.5,80323.79,80337.56,-1.51,no,no,0,0.115
2026-05-04T17:36:30.000821+00:00,2026-05-04T17:30:00+00:00,T+6:30,80461.75,80325.75,-0.169,39,80325.0,80321.51,80335.48,0.75,no,no,0,0.105
2026-05-04T17:37:00.001135+00:00,2026-05-04T17:30:00+00:00,T+7:00,80461.75,80374.56,-0.1084,16,80372.33,80371.73,80374.56,2.23,no,no,0,0.165
2026-05-04T17:37:30.000378+00:00,2026-05-04T17:30:00+00:00,T+7:30,80461.75,80339.34,-0.1521,20,80339.34,80334.8,80341.27,0.0,no,no,0,0.105
2026-05-04T17:38:00.000433+00:00,2026-05-04T17:30:00+00:00,T+8:00,80461.75,80350.04,-0.1388,24,80352.86,80350.04,80357.99,-2.82,no,no,0,0.105
2026-05-04T17:38:30.000442+00:00,2026-05-04T17:30:00+00:00,T+8:30,80461.75,80354.12,-0.1338,31,80354.19,80349.52,80354.2,-0.07,no,no,0,0.098
2026-05-04T17:39:00.000382+00:00,2026-05-04T17:30:00+00:00,T+9:00,80461.75,80345.98,-0.1439,42,80349.68,80345.08,80349.75,-3.7,no,no,0,0.079
2026-05-04T17:39:30.000315+00:00,2026-05-04T17:30:00+00:00,T+9:30,80461.75,80365.18,-0.12,63,80370.36,80365.18,80377.49,-5.18,no,no,0,0.0885
2026-05-04T17:40:00.000539+00:00,2026-05-04T17:30:00+00:00,T+10:00,80461.75,80330.13,-0.1636,12,80330.07,80330.04,80330.31,0.06,no,no,0,0.045
2026-05-04T17:40:30.000525+00:00,2026-05-04T17:30:00+00:00,T+10:30,80461.75,80305.76,-0.1939,47,80309.48,80305.76,80320.01,-3.72,no,no,0,0.0225
2026-05-04T17:41:00.000271+00:00,2026-05-04T17:30:00+00:00,T+11:00,80461.75,80311.8,-0.1864,30,80314.53,80311.71,80314.54,-2.73,no,no,0,0.02
2026-05-04T17:41:30.000828+00:00,2026-05-04T17:30:00+00:00,T+11:30,80461.75,80299.8,-0.2013,86,80301.62,80291.92,80310.13,-1.82,no,no,0,0.0135
2026-05-04T17:42:00.001735+00:00,2026-05-04T17:30:00+00:00,T+12:00,80461.75,80262.32,-0.2479,53,80262.32,80262.31,80269.33,0.0,no,no,0,0.0035
2026-05-04T17:42:30.000712+00:00,2026-05-04T17:30:00+00:00,T+12:30,80461.75,80263.12,-0.2469,39,80263.6,80263.11,80266.11,-0.48,no,no,0,0.0025
