window_ts,timestamp,mode,ticker,close_time,direction,btc_t0,btc_t5,btc_price_age_secs,abs_pct_move,yes_bid,yes_ask,spread,kalshi_yes_t5,mispricing,f_btc,g_misprice,stake,fill_price,count,order_id,order_result,settlement_ts,market_winner,outcome,pnl,cumulative_pnl
2026-05-04T05:45:00+00:00,dh-target,KXBTC15M-26MAY040200-00,2026-05-04T06:00:00Z,270,80069.15,80033.87,0.15,0.044062,0.34,0.35,0.01,0.345,no,0.0,6.5571,0.0,2.7924,no,-0.078951,0.819259,0.694292,3.7647,0.68,6,paper,paper
2026-05-04T05:45:00+00:00,dh-target,KXBTC15M-26MAY040200-00,2026-05-04T06:00:00Z,300,80069.15,79996.3,2.18,0.090984,0.21,0.22,0.01,0.215,no,0.0,25.4935,0.0,6.5571,no,-0.102278,2.280963,0.612282,18.9365,0.81,23,paper,paper
2026-05-04T05:45:00+00:00,dh-target,KXBTC15M-26MAY040200-00,2026-05-04T06:00:00Z,300,80069.15,79996.3,2.18,0.090984,0.21,0.22,0.01,0.215,no,0.0,25.7775,0.0,4.1885,no,-0.102278,2.280963,0.612282,21.589,0.81,27,fd12df42-a6a7-4fd0-8de1-f5decc707f3f,ok
2026-05-04T05:45:00+00:00,dh-target,KXBTC15M-26MAY040200-00,2026-05-04T06:00:00Z,390,80069.15,80022.37,0.03,0.058424,0.25,0.26,0.01,0.255,no,0.0,31.6589,0.0,25.7775,no,-0.034103,2.54359,0.864428,5.8813,0.77,8,4784552e-ea51-480e-9abc-3c86602ff43b,ok
2026-05-04T05:45:00+00:00,dh-target,KXBTC15M-26MAY040200-00,2026-05-04T06:00:00Z,480,80069.15,80021.27,0.42,0.059798,0.21,0.22,0.01,0.215,no,0.0,27.5366,0.0,25.4935,no,-0.060162,2.641369,0.763892,2.0431,0.81,3,paper,paper
2026-05-04T06:00:00+00:00,dh-target,KXBTC15M-26MAY040215-15,2026-05-04T06:15:00Z,240,80014.34,79985.89,0.02,0.035556,0.37,0.39,0.02,0.38,no,0.0,4.647,0.0,0.0,no,-0.066469,0.627786,0.740217,4.647,0.65,7,paper,paper
2026-05-04T06:00:00+00:00,dh-target,KXBTC15M-26MAY040215-15,2026-05-04T06:15:00Z,240,80014.34,79985.89,0.03,0.035556,0.37,0.39,0.02,0.38,no,0.0,6.9705,0.0,0.0,no,-0.066469,0.627786,0.740217,6.9705,0.65,11,6d37ba65-e620-4249-81c6-c38f490b9bdb,ok
2026-05-04T06:00:00+00:00,dh-target,KXBTC15M-26MAY040215-15,2026-05-04T06:15:00Z,270,80014.34,79994.15,0.17,0.025233,0.4,0.42,0.02,0.41,no,0.0,10.7731,0.0,6.9705,no,-0.018951,0.819259,0.924341,3.8027,0.62,6,847bf282-99f6-4ee4-868d-18b95c86fe4c,ok
2026-05-04T06:00:00+00:00,dh-target,KXBTC15M-26MAY040215-15,2026-05-04T06:15:00Z,300,80014.34,79971.03,0.08,0.054128,0.29,0.3,0.01,0.295,no,0.0,33.636,0.0,4.647,no,-0.022278,2.280963,0.911123,28.9891,0.73,40,paper,paper
2026-05-04T06:00:00+00:00,dh-target,KXBTC15M-26MAY040215-15,2026-05-04T06:15:00Z,300,80014.34,79971.03,0.08,0.054128,0.29,0.3,0.01,0.295,no,0.0,35.6474,0.0,10.7731,no,-0.022278,2.280963,0.911123,24.8743,0.73,34,e1426bd9-6abe-4185-aa5c-a24c859752c5,ok
2026-05-04T06:15:00+00:00,dh-target,KXBTC15M-26MAY040230-30,2026-05-04T06:30:00Z,240,79950.36,79848.65,0.02,0.127216,0.12,0.13,0.01,0.125,no,0.0,12.7751,0.0,0.0,no,-0.144836,2.673665,0.477812,12.7751,0.9,14,paper,paper
2026-05-04T06:15:00+00:00,dh-target,KXBTC15M-26MAY040230-30,2026-05-04T06:30:00Z,270,79950.36,79800.02,0.32,0.188042,0.06,0.061,0.001,0.0605,no,0.0,20.7167,0.0,12.7751,no,-0.178182,2.799496,0.387615,7.9416,0.96,8,paper,paper
2026-05-04T06:30:00+00:00,dh-target,KXBTC15M-26MAY040245-45,2026-05-04T06:45:00Z,240,79652.01,79676.88,0.07,0.031223,0.58,0.6,0.02,0.59,yes,8.0528,0.0,0.0,0.0,yes,-0.036469,0.627786,0.85515,8.0528,0.62,13,paper,paper
2026-05-04T06:30:00+00:00,dh-target,KXBTC15M-26MAY040245-45,2026-05-04T06:45:00Z,240,79652.01,79676.88,0.03,0.031223,0.58,0.6,0.02,0.59,yes,8.0528,0.0,0.0,0.0,yes,-0.036469,0.627786,0.85515,8.0528,0.62,13,c4d4f900-50aa-4c7f-8ad8-f626d3077fe7,ok
2026-05-04T06:30:00+00:00,dh-target,KXBTC15M-26MAY040245-45,2026-05-04T06:45:00Z,270,79652.01,79697.63,0.03,0.057274,0.62,0.63,0.01,0.625,yes,69.6272,0.0,8.0528,0.0,yes,0.044118,2.121933,1.174663,61.5745,0.65,95,paper,paper
2026-05-04T06:30:00+00:00,dh-target,KXBTC15M-26MAY040245-45,2026-05-04T06:45:00Z,300,79652.01,79718.39,0.02,0.083338,0.74,0.75,0.01,0.745,yes,29.2128,0.0,8.0528,0.0,yes,-0.062278,2.280963,0.755916,21.1601,0.77,27,7955ca74-9c67-48d6-ad45-f8a2e48cfa62,ok
2026-05-04T06:30:00+00:00,dh-target,KXBTC15M-26MAY040245-45,2026-05-04T06:45:00Z,360,79652.01,79710.79,0.05,0.073796,0.71,0.73,0.02,0.72,yes,38.3837,0.0,29.2128,0.0,yes,-0.024278,2.459155,0.903192,9.1709,0.75,12,d6fdc28b-db68-445f-afcc-7567b0b7eea1,ok
2026-05-04T06:30:00+00:00,dh-target,KXBTC15M-26MAY040245-45,2026-05-04T06:45:00Z,450,79652.01,79746.08,0.01,0.118101,0.87,0.88,0.01,0.875,yes,72.4644,0.0,69.6272,0.0,yes,-0.045003,2.95109,0.821908,2.8372,0.9,3,paper,paper
2026-05-04T06:30:00+00:00,dh-target,KXBTC15M-26MAY040245-45,2026-05-04T06:45:00Z,450,79652.01,79746.08,0.0,0.118101,0.87,0.88,0.01,0.875,yes,46.1144,0.0,38.3837,0.0,yes,-0.045003,2.95109,0.821908,7.7307,0.9,9,9ecfed53-719b-4fe1-8288-0ea9f5f73462,ok
2026-05-04T06:45:00+00:00,dh-target,KXBTC15M-26MAY040300-00,2026-05-04T07:00:00Z,240,79746.7,79855.77,0.63,0.136771,0.83,0.84,0.01,0.835,yes,24.2083,0.0,0.0,0.0,yes,-0.104836,2.673665,0.603622,24.2083,0.86,28,paper,paper
2026-05-04T06:45:00+00:00,dh-target,KXBTC15M-26MAY040300-00,2026-05-04T07:00:00Z,270,79746.7,79870.01,0.41,0.154627,0.901,0.902,0.001,0.9015,yes,35.3371,0.0,24.2083,0.0,yes,-0.140182,2.799496,0.491483,11.1288,0.922,12,paper,paper
2026-05-04T06:45:00+00:00,dh-target,KXBTC15M-26MAY040300-00,2026-05-04T07:00:00Z,270,79746.7,79870.01,0.41,0.154627,0.9,0.902,0.002,0.901,yes,22.4738,0.0,0.0,0.0,yes,-0.140182,2.799496,0.491483,22.4738,0.922,24,0f328aad-86de-445c-846f-00ae566e7a51,ok
2026-05-04T07:00:00+00:00,dh-target,KXBTC15M-26MAY040315-15,2026-05-04T07:15:00Z,240,79890.24,79903.66,0.3,0.016798,0.55,0.56,0.01,0.555,yes,9.5498,0.0,0.0,0.0,yes,0.003531,0.627786,1.014123,9.5498,0.58,16,paper,paper
2026-05-04T07:00:00+00:00,dh-target,KXBTC15M-26MAY040315-15,2026-05-04T07:15:00Z,240,79890.24,79903.66,0.32,0.016798,0.55,0.56,0.01,0.555,yes,9.5498,0.0,0.0,0.0,yes,0.003531,0.627786,1.014123,9.5498,0.58,16,8f071950-dd9f-486f-ba53-8eaa994cea31,ok
2026-05-04T07:00:00+00:00,dh-target,KXBTC15M-26MAY040315-15,2026-05-04T07:15:00Z,300,79890.24,79866.63,0.88,0.029553,0.39,0.4,0.01,0.395,no,0.0,20.9872,9.5498,0.0,no,-0.028584,0.823637,0.88616,20.9872,0.63,33,paper,paper
2026-05-04T07:00:00+00:00,dh-target,KXBTC15M-26MAY040315-15,2026-05-04T07:15:00Z,300,79890.24,79866.63,0.88,0.029553,0.39,0.4,0.01,0.395,no,0.0,12.6526,9.5498,0.0,no,-0.028584,0.823637,0.88616,12.6526,0.63,20,ac081be5-3dfa-457b-92af-3ccba86f8f1c,ok
2026-05-04T07:00:00+00:00,dh-target,KXBTC15M-26MAY040315-15,2026-05-04T07:15:00Z,330,79890.24,79913.77,0.02,0.029453,0.58,0.59,0.01,0.585,yes,31.1768,0.0,9.5498,20.9872,yes,0.00651,1.015625,1.026034,21.627,0.61,35,paper,paper
2026-05-04T07:00:00+00:00,dh-target,KXBTC15M-26MAY040315-15,2026-05-04T07:15:00Z,330,79890.24,79913.77,0.02,0.029453,0.58,0.59,0.01,0.585,yes,20.1145,0.0,9.5498,12.6526,yes,0.00651,1.015625,1.026034,10.5648,0.61,17,a6652229-57d4-4743-a358-fd90b2eaf5b9,ok
2026-05-04T07:00:00+00:00,dh-target,KXBTC15M-26MAY040315-15,2026-05-04T07:15:00Z,420,79890.24,79873.03,0.3,0.021542,0.42,0.43,0.01,0.425,no,0.0,36.1223,31.1768,20.9872,no,0.024563,1.126467,1.097937,15.1351,0.6,25,paper,paper
2026-05-04T07:00:00+00:00,dh-target,KXBTC15M-26MAY040315-15,2026-05-04T07:15:00Z,420,79890.24,79873.03,0.3,0.021542,0.42,0.43,0.01,0.425,no,0.0,21.8607,20.1145,12.6526,no,0.024563,1.126467,1.097937,9.2081,0.6,15,c8df22c9-6fd2-4f6c-b65b-0d0f4d00194e,ok
2026-05-04T07:00:00+00:00,dh-target,KXBTC15M-26MAY040315-15,2026-05-04T07:15:00Z,480,79890.24,79898.37,0.19,0.010176,0.53,0.54,0.01,0.535,yes,34.6503,0.0,31.1768,36.1223,yes,0.076076,1.292479,1.295246,3.4736,0.56,6,paper,paper
2026-05-04T07:00:00+00:00,dh-target,KXBTC15M-26MAY040315-15,2026-05-04T07:15:00Z,480,79890.24,79898.37,0.18,0.010176,0.53,0.55,0.02,0.54,yes,25.3703,0.0,20.1145,21.8607,yes,0.066076,1.292479,1.258317,5.2558,0.57,9,a1c5f56e-30df-484a-bf69-29c62c58475d,ok
2026-05-04T07:00:00+00:00,dh-target,KXBTC15M-26MAY040315-15,2026-05-04T07:15:00Z,540,79890.24,79835.38,0.1,0.068669,0.2,0.21,0.01,0.205,no,0.0,71.4591,34.6503,36.1223,no,-0.035808,2.808199,0.85774,35.3368,0.82,43,paper,paper
2026-05-04T07:00:00+00:00,dh-target,KXBTC15M-26MAY040315-15,2026-05-04T07:15:00Z,540,79890.24,79835.38,0.11,0.068669,0.2,0.21,0.01,0.205,no,0.0,44.1078,25.3703,21.8607,no,-0.035808,2.808199,0.85774,22.2471,0.82,27,2685f943-671d-4aa4-9c0a-7b3319e781da,ok
2026-05-04T07:15:00+00:00,dh-target,KXBTC15M-26MAY040330-30,2026-05-04T07:30:00Z,240,79863.49,79849.74,0.69,0.017217,0.42,0.43,0.01,0.425,no,0.0,8.7973,0.0,0.0,no,-0.016469,0.627786,0.934219,8.7973,0.6,15,paper,paper
2026-05-04T07:15:00+00:00,dh-target,KXBTC15M-26MAY040330-30,2026-05-04T07:30:00Z,240,79863.49,79849.74,0.66,0.017217,0.42,0.43,0.01,0.425,no,0.0,8.7973,0.0,0.0,no,-0.016469,0.627786,0.934219,8.7973,0.6,15,b02cb43d-5d97-4cab-99bd-e124c719ea94,ok
2026-05-04T07:15:00+00:00,dh-target,KXBTC15M-26MAY040330-30,2026-05-04T07:30:00Z,300,79863.49,79849.74,0.55,0.017217,0.42,0.43,0.01,0.425,no,0.0,18.5822,0.0,8.7973,no,0.001416,0.823637,1.005664,9.7848,0.6,16,paper,paper
2026-05-04T07:15:00+00:00,dh-target,KXBTC15M-26MAY040330-30,2026-05-04T07:30:00Z,300,79863.49,79849.74,0.55,0.017217,0.42,0.43,0.01,0.425,no,0.0,13.0991,0.0,8.7973,no,0.001416,0.823637,1.005664,4.3018,0.6,7,ba737212-3433-4994-ba05-8383f877647d,ok
2026-05-04T07:15:00+00:00,dh-target,KXBTC15M-26MAY040330-30,2026-05-04T07:30:00Z,390,79863.49,79838.73,0.18,0.031003,0.37,0.38,0.01,0.375,no,0.0,16.367,0.0,13.0991,no,-0.021381,1.184084,0.914684,3.2679,0.65,5,e8a22b8f-edf9-41b1-b0bb-2af13d10bf0e,ok
2026-05-04T07:15:00+00:00,dh-target,KXBTC15M-26MAY040330-30,2026-05-04T07:30:00Z,480,79863.49,79845.99,0.2,0.021912,0.38,0.39,0.01,0.385,no,0.0,28.5589,0.0,18.5822,no,-0.003924,1.292479,0.984305,9.9767,0.64,16,paper,paper
2026-05-04T07:15:00+00:00,dh-target,KXBTC15M-26MAY040330-30,2026-05-04T07:30:00Z,480,79863.49,79845.99,0.2,0.021912,0.38,0.39,0.01,0.385,no,0.0,20.1214,0.0,16.367,no,-0.003924,1.292479,0.984305,3.7544,0.64,6,d866eb78-9b16-49ec-b261-a7c3bf9f720e,ok
2026-05-04T07:15:00+00:00,dh-target,KXBTC15M-26MAY040330-30,2026-05-04T07:30:00Z,510,79863.49,79854.69,0.36,0.011019,0.44,0.45,0.01,0.445,no,0.0,23.2744,0.0,20.1214,no,0.058819,1.33298,1.231029,3.153,0.58,5,0e115af2-bc2c-4d00-81a9-b324d6841c60,ok
2026-05-04T07:15:00+00:00,dh-target,KXBTC15M-26MAY040330-30,2026-05-04T07:30:00Z,720,79863.49,79851.91,0.51,0.0145,0.35,0.36,0.01,0.355,no,0.0,37.6096,0.0,23.2744,no,0.038638,2.290931,1.153333,14.3352,0.67,21,228fa23e-7d17-4f92-a835-bf0a6a2f2ead,ok
2026-05-04T07:15:00+00:00,dh-target,KXBTC15M-26MAY040330-30,2026-05-04T07:30:00Z,780,79863.49,79854.67,0.41,0.011044,0.28,0.29,0.01,0.285,no,0.0,41.7931,0.0,28.5589,no,-0.014763,2.454841,0.941017,13.2342,0.74,18,paper,paper
2026-05-04T07:30:00+00:00,dh-target,KXBTC15M-26MAY040345-45,2026-05-04T07:45:00Z,240,79834.27,79815.43,0.33,0.023599,0.42,0.43,0.01,0.425,no,0.0,8.7973,0.0,0.0,no,-0.016469,0.627786,0.934219,8.7973,0.6,15,paper,paper
2026-05-04T07:30:00+00:00,dh-target,KXBTC15M-26MAY040345-45,2026-05-04T07:45:00Z,270,79834.27,79770.72,0.42,0.079602,0.19,0.2,0.01,0.195,no,0.0,31.9876,0.0,8.7973,no,-0.135882,2.121933,0.504346,23.1902,0.83,28,paper,paper
2026-05-04T07:30:00+00:00,dh-target,KXBTC15M-26MAY040345-45,2026-05-04T07:45:00Z,270,79834.27,79770.72,0.42,0.079602,0.19,0.2,0.01,0.195,no,0.0,20.435,0.0,0.0,no,-0.135882,2.121933,0.504346,20.435,0.83,25,d01f2218-5867-4e91-91ae-fb25ce31c9a3,ok
2026-05-04T07:30:00+00:00,dh-target,KXBTC15M-26MAY040345-45,2026-05-04T07:45:00Z,330,79834.27,79774.39,0.64,0.075005,0.19,0.2,0.01,0.195,no,0.0,23.4386,0.0,20.435,no,-0.10244,2.475261,0.611731,3.0037,0.83,4,831f3982-d328-403e-9029-bc6413579c9c,ok
2026-05-04T07:30:00+00:00,dh-target,KXBTC15M-26MAY040345-45,2026-05-04T07:45:00Z,390,79834.27,79750.39,0.52,0.105068,0.1,0.11,0.01,0.105,no,0.0,56.4711,0.0,31.9876,no,-0.081465,2.932448,0.685204,24.4835,0.92,27,paper,paper
2026-05-04T07:30:00+00:00,dh-target,KXBTC15M-26MAY040345-45,2026-05-04T07:45:00Z,390,79834.27,79750.39,0.52,0.105068,0.1,0.11,0.01,0.105,no,0.0,34.179,0.0,23.4386,no,-0.081465,2.932448,0.685204,10.7403,0.92,12,f2c55905-a01b-4b2e-a55d-cd7b08e38056,ok
2026-05-04T07:45:00+00:00,dh-target,KXBTC15M-26MAY040400-00,2026-05-04T08:00:00Z,240,79781.78,79860.0,0.19,0.098042,0.82,0.83,0.01,0.825,yes,9.4494,0.0,0.0,0.0,yes,-0.185956,1.709286,0.36855,9.4494,0.85,11,paper,paper
2026-05-04T07:45:00+00:00,dh-target,KXBTC15M-26MAY040400-00,2026-05-04T08:00:00Z,240,79781.78,79860.0,0.19,0.098042,0.82,0.84,0.02,0.83,yes,8.8482,0.0,0.0,0.0,yes,-0.195956,1.709286,0.345104,8.8482,0.86,10,22f1f607-f47b-4c2d-935e-aaabf7d7afc2,ok
2026-05-04T07:45:00+00:00,dh-target,KXBTC15M-26MAY040400-00,2026-05-04T08:00:00Z,270,79781.78,79832.11,0.35,0.063085,0.73,0.74,0.01,0.735,yes,19.5453,0.0,8.8482,0.0,yes,-0.065882,2.121933,0.742408,10.6971,0.76,14,e89269d8-ec19-44f4-ac55-bf14bb2c03bd,ok
2026-05-04T07:45:00+00:00,dh-target,KXBTC15M-26MAY040400-00,2026-05-04T08:00:00Z,300,79781.78,79830.1,0.54,0.060565,0.75,0.76,0.01,0.755,yes,21.51,0.0,9.4494,0.0,yes,-0.072278,2.280963,0.718683,12.0607,0.78,15,paper,paper
2026-05-04T07:45:00+00:00,dh-target,KXBTC15M-26MAY040400-00,2026-05-04T08:00:00Z,300,79781.78,79830.1,0.54,0.060565,0.75,0.76,0.01,0.755,yes,24.2798,0.0,19.5453,0.0,yes,-0.072278,2.280963,0.718683,4.7345,0.78,6,dacdb260-5ef3-49a2-b4ba-294bbcfe85a1,ok
2026-05-04T07:45:00+00:00,dh-target,KXBTC15M-26MAY040400-00,2026-05-04T08:00:00Z,360,79781.78,79779.98,0.22,0.002256,0.51,0.52,0.01,0.515,no,0.0,3.1212,21.51,0.0,no,-0.010952,0.139719,0.95622,3.1212,0.51,6,paper,paper
2026-05-04T07:45:00+00:00,dh-target,KXBTC15M-26MAY040400-00,2026-05-04T08:00:00Z,360,79781.78,79779.98,0.22,0.002256,0.51,0.52,0.01,0.515,no,0.0,2.13,24.2798,0.0,no,-0.010952,0.139719,0.95622,2.13,0.51,4,20de6bfa-08e6-458c-9670-981c579633a4,ok
2026-05-04T07:45:00+00:00,dh-target,KXBTC15M-26MAY040400-00,2026-05-04T08:00:00Z,390,79781.78,79777.48,0.14,0.00539,0.49,0.5,0.01,0.495,no,0.0,10.4123,21.51,3.1212,no,0.041429,0.516042,1.164216,7.2911,0.53,14,paper,paper
2026-05-04T07:45:00+00:00,dh-target,KXBTC15M-26MAY040400-00,2026-05-04T08:00:00Z,390,79781.78,79777.48,0.14,0.00539,0.49,0.5,0.01,0.495,no,0.0,9.153,24.2798,2.13,no,0.041429,0.516042,1.164216,7.023,0.53,13,4e331bf1-8c85-40c6-8174-508597da2f1d,ok
2026-05-04T07:45:00+00:00,dh-target,KXBTC15M-26MAY040400-00,2026-05-04T08:00:00Z,450,79781.78,79747.77,0.28,0.042629,0.31,0.32,0.01,0.315,no,0.0,25.4662,21.51,10.4123,no,-0.078109,1.231296,0.697348,15.0539,0.71,21,paper,paper
2026-05-04T07:45:00+00:00,dh-target,KXBTC15M-26MAY040400-00,2026-05-04T08:00:00Z,450,79781.78,79747.77,0.28,0.042629,0.31,0.32,0.01,0.315,no,0.0,15.7079,24.2798,9.153,no,-0.078109,1.231296,0.697348,6.555,0.71,9,c60c1b36-37e9-4292-853c-023fb0657779,ok
2026-05-04T07:45:00+00:00,dh-target,KXBTC15M-26MAY040400-00,2026-05-04T08:00:00Z,510,79781.78,79726.87,0.68,0.068825,0.18,0.19,0.01,0.185,no,0.0,57.0641,21.51,25.4662,no,-0.063097,2.780302,0.752838,31.598,0.84,38,paper,paper
2026-05-04T07:45:00+00:00,dh-target,KXBTC15M-26MAY040400-00,2026-05-04T08:00:00Z,510,79781.78,79726.87,0.68,0.068825,0.18,0.19,0.01,0.185,no,0.0,34.9893,24.2798,15.7079,no,-0.063097,2.780302,0.752838,19.2814,0.84,23,183512da-d31f-40d5-bd0c-3d6e278ff074,ok
2026-05-04T07:45:00+00:00,dh-target,KXBTC15M-26MAY040400-00,2026-05-04T08:00:00Z,600,79781.78,79740.96,0.15,0.051165,0.2,0.21,0.01,0.205,no,0.0,41.5942,24.2798,34.9893,no,-0.018106,2.862769,0.927702,6.6049,0.82,8,23d70ebf-d882-4555-8be1-067bf77f8e67,ok
2026-05-04T08:00:00+00:00,dh-target,KXBTC15M-26MAY040415-15,2026-05-04T08:15:00Z,240,79675.67,79675.21,0.1,0.000577,0.44,0.46,0.02,0.45,no,0.0,3.1571,0.0,0.0,no,-0.047846,0.259552,0.810919,3.1571,0.58,5,paper,paper
2026-05-04T08:00:00+00:00,dh-target,KXBTC15M-26MAY040415-15,2026-05-04T08:15:00Z,270,79675.67,79631.99,0.24,0.054822,0.32,0.33,0.01,0.325,no,0.0,61.8878,0.0,3.1571,no,-0.005882,2.121933,0.976476,58.7306,0.7,84,paper,paper
2026-05-04T08:00:00+00:00,dh-target,KXBTC15M-26MAY040415-15,2026-05-04T08:15:00Z,270,79675.67,79631.99,0.24,0.054822,0.32,0.33,0.01,0.325,no,0.0,19.4692,0.0,0.0,no,-0.005882,1.050955,0.976476,19.4692,0.7,28,d2b97db7-08f7-4d5b-8074-a78ca2691156,ok
2026-05-04T08:00:00+00:00,dh-target,KXBTC15M-26MAY040415-15,2026-05-04T08:15:00Z,390,79675.67,79587.5,0.68,0.110661,0.12,0.14,0.02,0.13,no,0.0,65.4643,0.0,61.8878,no,-0.061465,2.932448,0.758977,3.5765,0.9,4,paper,paper
2026-05-04T08:00:00+00:00,dh-target,KXBTC15M-26MAY040415-15,2026-05-04T08:15:00Z,390,79675.67,79587.5,0.67,0.110661,0.12,0.14,0.02,0.13,no,0.0,36.9415,0.0,19.4692,no,-0.061465,2.719264,0.758977,17.4724,0.9,19,b3192511-e80d-44a4-b64d-2165453ded76,ok
2026-05-04T08:00:00+00:00,dh-target,KXBTC15M-26MAY040415-15,2026-05-04T08:15:00Z,510,79675.67,79703.72,0.05,0.035205,0.62,0.63,0.01,0.625,yes,38.2009,0.0,0.0,65.4643,yes,-0.011181,1.33298,0.955306,38.2009,0.65,59,paper,paper
2026-05-04T08:00:00+00:00,dh-target,KXBTC15M-26MAY040415-15,2026-05-04T08:15:00Z,510,79675.67,79703.72,0.04,0.035205,0.62,0.63,0.01,0.625,yes,9.6121,0.0,0.0,36.9415,yes,-0.011181,0.454216,0.955306,9.6121,0.65,15,a7f33c3c-ac36-42ad-b2cf-b1d23aa5b6b3,ok
2026-05-04T08:00:00+00:00,dh-target,KXBTC15M-26MAY040415-15,2026-05-04T08:15:00Z,600,79675.67,79716.78,0.86,0.051597,0.75,0.78,0.03,0.765,yes,86.3337,0.0,38.2009,65.4643,yes,0.001894,2.862769,1.007576,48.1328,0.8,60,paper,paper
2026-05-04T08:00:00+00:00,dh-target,KXBTC15M-26MAY040415-15,2026-05-04T08:15:00Z,600,79675.67,79716.78,0.84,0.051597,0.75,0.76,0.01,0.755,yes,52.1357,0.0,9.6121,36.9415,yes,0.021894,2.469469,1.087353,42.5236,0.78,55,49267e04-31d8-44cf-8fe5-a2e5a2fe4149,ok
2026-05-04T08:15:00+00:00,dh-target,KXBTC15M-26MAY040430-30,2026-05-04T08:30:00Z,255,79772.8,79753.14,1.54,0.024645,0.38,0.39,0.01,0.385,no,0.0,2.5295,0.0,0.0,no,-0.045777,0.204435,0.818911,2.5295,0.64,4,paper,paper
2026-05-04T08:15:00+00:00,dh-target,KXBTC15M-26MAY040430-30,2026-05-04T08:30:00Z,270,79772.8,79759.78,0.16,0.016321,0.4,0.42,0.02,0.41,no,0.0,3.1066,0.0,0.0,no,-0.018951,0.232026,0.924341,3.1066,0.62,5,7e94a011-e303-4389-a766-a6ae30f7cd61,ok
2026-05-04T08:15:00+00:00,dh-target,KXBTC15M-26MAY040430-30,2026-05-04T08:30:00Z,330,79772.8,79761.01,0.84,0.014779,0.43,0.44,0.01,0.435,no,0.0,4.8277,0.0,2.5295,no,0.02651,0.307486,1.105644,2.2983,0.59,4,paper,paper
2026-05-04T08:15:00+00:00,dh-target,KXBTC15M-26MAY040430-30,2026-05-04T08:30:00Z,330,79772.8,79761.01,0.83,0.014779,0.43,0.44,0.01,0.435,no,0.0,5.1434,0.0,3.1066,no,0.02651,0.307486,1.105644,2.0368,0.59,3,1f171e08-5812-422e-abd2-4201a2ed5896,ok
2026-05-04T08:15:00+00:00,dh-target,KXBTC15M-26MAY040430-30,2026-05-04T08:30:00Z,420,79772.8,79719.81,0.84,0.066426,0.23,0.24,0.01,0.235,no,0.0,20.3641,0.0,4.8277,no,-0.058666,1.594883,0.769551,15.5364,0.79,20,paper,paper
2026-05-04T08:15:00+00:00,dh-target,KXBTC15M-26MAY040430-30,2026-05-04T08:30:00Z,420,79772.8,79719.81,0.84,0.066426,0.22,0.24,0.02,0.23,no,0.0,21.0599,0.0,5.1434,no,-0.068666,1.594883,0.732041,15.9166,0.8,20,12c69a43-3dac-4c4f-893d-c30013214d36,ok
2026-05-04T08:15:00+00:00,dh-target,KXBTC15M-26MAY040430-30,2026-05-04T08:30:00Z,450,79772.8,79686.81,0.04,0.107794,0.11,0.12,0.01,0.115,no,0.0,38.9656,0.0,20.3641,no,-0.055003,2.792573,0.783471,18.6015,0.91,20,paper,paper
2026-05-04T08:15:00+00:00,dh-target,KXBTC15M-26MAY040430-30,2026-05-04T08:30:00Z,450,79772.8,79686.81,0.03,0.107794,0.11,0.12,0.01,0.115,no,0.0,39.5157,0.0,21.0599,no,-0.055003,2.792573,0.783471,18.4558,0.91,20,c7d79d50-5ce7-4aaf-92d3-a35ed9eb49e7,ok
2026-05-04T08:30:00+00:00,dh-target,KXBTC15M-26MAY040445-45,2026-05-04T08:45:00Z,270,79729.31,79713.23,0.82,0.020168,0.4,0.41,0.01,0.405,no,0.0,3.4083,0.0,0.0,no,-0.018951,0.232026,0.924341,3.4083,0.62,5,paper,paper
2026-05-04T08:30:00+00:00,dh-target,KXBTC15M-26MAY040445-45,2026-05-04T08:45:00Z,270,79729.31,79713.23,0.81,0.020168,0.4,0.41,0.01,0.405,no,0.0,3.471,0.0,0.0,no,-0.018951,0.232026,0.924341,3.471,0.62,6,8ad27782-1b9a-4526-9e1c-1c0b213584a6,ok
2026-05-04T08:30:00+00:00,dh-target,KXBTC15M-26MAY040445-45,2026-05-04T08:45:00Z,390,79729.31,79700.98,0.2,0.035533,0.34,0.36,0.02,0.35,no,0.0,5.4909,0.0,3.471,no,-0.051381,0.381043,0.797322,2.0199,0.68,3,fbcc3a33-c238-4dec-b130-b58b227efc75,ok
2026-05-04T08:30:00+00:00,dh-target,KXBTC15M-26MAY040445-45,2026-05-04T08:45:00Z,420,79729.31,79683.46,2.71,0.057507,0.26,0.28,0.02,0.27,no,0.0,22.3954,0.0,3.4083,no,-0.028666,1.594883,0.885836,18.9871,0.76,25,paper,paper
2026-05-04T08:30:00+00:00,dh-target,KXBTC15M-26MAY040445-45,2026-05-04T08:45:00Z,420,79729.31,79683.46,2.7,0.057507,0.26,0.28,0.02,0.27,no,0.0,23.512,0.0,5.4909,no,-0.028666,1.594883,0.885836,18.0211,0.76,24,0f7250f9-3a46-4dd7-8818-f922a94b7d47,ok
2026-05-04T08:30:00+00:00,dh-target,KXBTC15M-26MAY040445-45,2026-05-04T08:45:00Z,435,79729.31,79683.46,0.07,0.057507,0.26,0.27,0.01,0.265,no,0.0,26.8908,0.0,22.3954,no,-0.01,1.867378,0.960021,4.4954,0.76,6,paper,paper
